full_text,image_url,network,body,display,platform,performance,memory,camera,sound,communications,features,battery,accessories,case_folding,cleaning,normalized,tokenize,Filtering/stopword_removal,stemming_data,ocr_text,combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
"Gagal mengunduh aplikasi, mulai ulang jaringan",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"gagal mengunduh aplikasi, mulai ulang jaringan",gagal mengunduh aplikasi mulai ulang jaringan,gagal unduh aplikasi mulai ulang jaring,"['gagal', 'unduh', 'aplikasi', 'mulai', 'ulang', 'jaring']","['gagal', 'unduh', 'aplikasi', 'ulang', 'jaring']",gagal unduh aplikasi ulang jaring,,"Gagal mengunduh aplikasi, mulai ulang jaringan ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mengalami lag saat bermain game online,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mengalami lag saat bermain game online,mengalami lag saat bermain game online,alami lag saat main game online,"['alami', 'lag', 'saat', 'main', 'game', 'online']","['alami', 'lag', 'main', 'game', 'online']",alami lag main game online,,Mengalami lag saat bermain game online ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WiFi tidak dapat terhubung ke router,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wifi tidak dapat terhubung ke router,wifi tidak dapat terhubung ke router,wifi tidak dapat hubung ke router,"['wifi', 'tidak', 'dapat', 'hubung', 'ke', 'router']","['wifi', 'hubung', 'router']",wifi hubung router,,WiFi tidak dapat terhubung ke router ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Terkadang sinyal jaringan penuh dan jaringan sangat buruk,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terkadang sinyal jaringan penuh dan jaringan sangat buruk,terkadang sinyal jaringan penuh dan jaringan sangat buruk,terkadang sinyal jaring penuh dan jaring sangat buruk,"['terkadang', 'sinyal', 'jaring', 'penuh', 'dan', 'jaring', 'sangat', 'buruk']","['terkadang', 'sinyal', 'jaring', 'penuh', 'jaring', 'buruk']",terkadang sinyal jaring penuh jaring buruk,,Terkadang sinyal jaringan penuh dan jaringan sangat buruk ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dual SIM dan dual standby membuat pengelolaan kartu lebih praktis,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dual sim dan dual standby membuat pengelolaan kartu lebih praktis,dual sim dan dual standby membuat pengelolaan kartu lebih praktis,dual sim dan dual standby buat kelola kartu lebih praktis,"['dual', 'sim', 'dan', 'dual', 'standby', 'buat', 'kelola', 'kartu', 'lebih', 'praktis']","['dual', 'sim', 'dual', 'standby', 'kelola', 'kartu', 'praktis']",dual sim dual standby kelola kartu praktis,,Dual SIM dan dual standby membuat pengelolaan kartu lebih praktis ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koneksi perangkat yang cepat dan responsif,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,koneksi perangkat yang cepat dan responsif,koneksi perangkat yang cepat dan responsif,koneksi perangkat yang cepat dan responsif,"['koneksi', 'perangkat', 'yang', 'cepat', 'dan', 'responsif']","['koneksi', 'perangkat', 'cepat', 'responsif']",koneksi perangkat cepat responsif,,Koneksi perangkat yang cepat dan responsif ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unduh pembaruan iOS hanya dalam hitungan menit,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unduh pembaruan ios hanya dalam hitungan menit,unduh pembaruan ios hanya dalam hitungan menit,unduh baru ios hanya dalam hitung menit,"['unduh', 'baru', 'ios', 'hanya', 'dalam', 'hitung', 'menit']","['unduh', 'ios', 'hitung', 'menit']",unduh ios hitung menit,,Unduh pembaruan iOS hanya dalam hitungan menit ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saling mengubah latensi jaringan wifi seluler,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,saling mengubah latensi jaringan wifi seluler,saling mengubah latensi jaringan wifi seluler,saling ubah latensi jaring wifi seluler,"['saling', 'ubah', 'latensi', 'jaring', 'wifi', 'seluler']","['ubah', 'latensi', 'jaring', 'wifi', 'seluler']",ubah latensi jaring wifi seluler,,Saling mengubah latensi jaringan wifi seluler ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bayangkan unggahan file yang stabil di jaringan,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bayangkan unggahan file yang stabil di jaringan,bayangkan unggahan file yang stabil di jaringan,bayang unggah file yang stabil di jaring,"['bayang', 'unggah', 'file', 'yang', 'stabil', 'di', 'jaring']","['bayang', 'unggah', 'file', 'stabil', 'jaring']",bayang unggah file stabil jaring,,Bayangkan unggahan file yang stabil di jaringan ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinyal di area pensil kuat,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sinyal di area pensil kuat,sinyal di area pensil kuat,sinyal di area pensil kuat,"['sinyal', 'di', 'area', 'pensil', 'kuat']","['sinyal', 'area', 'pensil', 'kuat']",sinyal area pensil kuat,,Sinyal di area pensil kuat ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terkadang wifi mati tetapi internet berfungsi dengan baik,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terkadang wifi mati tetapi internet berfungsi dengan baik,terkadang wifi mati tetapi internet berfungsi dengan baik,terkadang wifi mati tetapi internet fungsi dengan baik,"['terkadang', 'wifi', 'mati', 'tetapi', 'internet', 'fungsi', 'dengan', 'baik']","['terkadang', 'wifi', 'mati', 'internet', 'fungsi']",terkadang wifi mati internet fungsi,,Terkadang wifi mati tetapi internet berfungsi dengan baik ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jangan khawatir kehilangan kontak saat melakukan panggilan telepon,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jangan khawatir kehilangan kontak saat melakukan panggilan telepon,jangan khawatir kehilangan kontak saat melakukan panggilan telepon,jangan khawatir hilang kontak saat laku panggil telepon,"['jangan', 'khawatir', 'hilang', 'kontak', 'saat', 'laku', 'panggil', 'telepon']","['khawatir', 'hilang', 'kontak', 'laku', 'panggil', 'telepon']",khawatir hilang kontak laku panggil telepon,,Jangan khawatir kehilangan kontak saat melakukan panggilan telepon ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ada sinyal di gunung,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ada sinyal di gunung,ada sinyal di gunung,ada sinyal di gunung,"['ada', 'sinyal', 'di', 'gunung']","['sinyal', 'gunung']",sinyal gunung,,Ada sinyal di gunung ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinyal pemilihan wifi pintar,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sinyal pemilihan wifi pintar,sinyal pemilihan wifi pintar,sinyal pilih wifi pintar,"['sinyal', 'pilih', 'wifi', 'pintar']","['sinyal', 'pilih', 'wifi', 'pintar']",sinyal pilih wifi pintar,,Sinyal pemilihan wifi pintar ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Penambatan perangkat yang cepat dan lancar,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,penambatan perangkat yang cepat dan lancar,penambatan perangkat yang cepat dan lancar,tambat perangkat yang cepat dan lancar,"['tambat', 'perangkat', 'yang', 'cepat', 'dan', 'lancar']","['tambat', 'perangkat', 'cepat', 'lancar']",tambat perangkat cepat lancar,,Penambatan perangkat yang cepat dan lancar ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rapat online sangat stabil dan tidak akan terganggu,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rapat online sangat stabil dan tidak akan terganggu,rapat online sangat stabil dan tidak akan terganggu,rapat online sangat stabil dan tidak akan ganggu,"['rapat', 'online', 'sangat', 'stabil', 'dan', 'tidak', 'akan', 'ganggu']","['rapat', 'online', 'stabil', 'ganggu']",rapat online stabil ganggu,,Rapat online sangat stabil dan tidak akan terganggu ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facetime rusak,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,facetime rusak,facetime rusak,facetime rusak,"['facetime', 'rusak']","['facetime', 'rusak']",facetime rusak,,Facetime rusak ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jika kalian suka lag saat bermain game online maka kalian akan kalah.,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jika kalian suka lag saat bermain game online maka kalian akan kalah.,jika kalian suka lag saat bermain game online maka kalian akan kalah,jika kalian suka lag saat main game online maka kalian akan kalah,"['jika', 'kalian', 'suka', 'lag', 'saat', 'main', 'game', 'online', 'maka', 'kalian', 'akan', 'kalah']","['suka', 'lag', 'main', 'game', 'online', 'kalah']",suka lag main game online kalah,,Jika kalian suka lag saat bermain game online maka kalian akan kalah. ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinyal ponsel hilang saat cuaca buruk,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sinyal ponsel hilang saat cuaca buruk,sinyal ponsel hilang saat cuaca buruk,sinyal ponsel hilang saat cuaca buruk,"['sinyal', 'ponsel', 'hilang', 'saat', 'cuaca', 'buruk']","['sinyal', 'ponsel', 'hilang', 'cuaca', 'buruk']",sinyal ponsel hilang cuaca buruk,,Sinyal ponsel hilang saat cuaca buruk ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPS menyukai navigasi yang tertunda,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gps menyukai navigasi yang tertunda,gps menyukai navigasi yang tertunda,gps suka navigasi yang tunda,"['gps', 'suka', 'navigasi', 'yang', 'tunda']","['gps', 'suka', 'navigasi', 'tunda']",gps suka navigasi tunda,,GPS menyukai navigasi yang tertunda ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Error saat menggunakan airdrop, sinyal tidak stabil",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"error saat menggunakan airdrop, sinyal tidak stabil",error saat menggunakan airdrop sinyal tidak stabil,error saat guna airdrop sinyal tidak stabil,"['error', 'saat', 'guna', 'airdrop', 'sinyal', 'tidak', 'stabil']","['error', 'airdrop', 'sinyal', 'stabil']",error airdrop sinyal stabil,,"Error saat menggunakan airdrop, sinyal tidak stabil ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaringan terputus dan pertemuan gagal total.,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jaringan terputus dan pertemuan gagal total.,jaringan terputus dan pertemuan gagal total,jaring putus dan temu gagal total,"['jaring', 'putus', 'dan', 'temu', 'gagal', 'total']","['jaring', 'putus', 'temu', 'gagal', 'total']",jaring putus temu gagal total,,Jaringan terputus dan pertemuan gagal total. ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Versi Wifi akan dirilis pada bulan Januari, lebih cepat dari Wifi generasi berikutnya",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"versi wifi akan dirilis pada bulan januari, lebih cepat dari wifi generasi berikutnya",versi wifi akan dirilis pada bulan januari lebih cepat dari wifi generasi berikutnya,versi wifi akan rilis pada bulan januari lebih cepat dari wifi generasi ikut,"['versi', 'wifi', 'akan', 'rilis', 'pada', 'bulan', 'januari', 'lebih', 'cepat', 'dari', 'wifi', 'generasi', 'ikut']","['versi', 'wifi', 'rilis', 'januari', 'cepat', 'wifi', 'generasi']",versi wifi rilis januari cepat wifi generasi,,"Versi Wifi akan dirilis pada bulan Januari, lebih cepat dari Wifi generasi berikutnya ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pembatasan streaming musik lossless,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pembatasan streaming musik lossless,pembatasan streaming musik lossless,batas streaming musik lossless,"['batas', 'streaming', 'musik', 'lossless']","['batas', 'streaming', 'musik', 'lossless']",batas streaming musik lossless,,Pembatasan streaming musik lossless ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiba-tiba tidak dapat terhubung ke reset wifi,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tiba-tiba tidak dapat terhubung ke reset wifi,tibatiba tidak dapat terhubung ke reset wifi,tibatiba tidak dapat hubung ke reset wifi,"['tibatiba', 'tidak', 'dapat', 'hubung', 'ke', 'reset', 'wifi']","['tibatiba', 'hubung', 'reset', 'wifi']",tibatiba hubung reset wifi,,Tiba-tiba tidak dapat terhubung ke reset wifi ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transfer file besar dalam hitungan detik menggunakan AirDrop,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transfer file besar dalam hitungan detik menggunakan airdrop,transfer file besar dalam hitungan detik menggunakan airdrop,transfer file besar dalam hitung detik guna airdrop,"['transfer', 'file', 'besar', 'dalam', 'hitung', 'detik', 'guna', 'airdrop']","['transfer', 'file', 'hitung', 'detik', 'airdrop']",transfer file hitung detik airdrop,,Transfer file besar dalam hitungan detik menggunakan AirDrop ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinyal G super stabil untuk menonton buffering YouTube,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sinyal g super stabil untuk menonton buffering youtube,sinyal g super stabil untuk menonton buffering youtube,sinyal g super stabil untuk tonton buffering youtube,"['sinyal', 'g', 'super', 'stabil', 'untuk', 'tonton', 'buffering', 'youtube']","['sinyal', 'g', 'super', 'stabil', 'tonton', 'buffering', 'youtube']",sinyal g super stabil tonton buffering youtube,,Sinyal G super stabil untuk menonton buffering YouTube ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Film streaming buffered dengan gambar jernih,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,film streaming buffered dengan gambar jernih,film streaming buffered dengan gambar jernih,film streaming buffered dengan gambar jernih,"['film', 'streaming', 'buffered', 'dengan', 'gambar', 'jernih']","['film', 'streaming', 'buffered', 'gambar', 'jernih']",film streaming buffered gambar jernih,,Film streaming buffered dengan gambar jernih ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinyalnya sangat lemah dan sulit mengakses Internet,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sinyalnya sangat lemah dan sulit mengakses internet,sinyalnya sangat lemah dan sulit mengakses internet,sinyal sangat lemah dan sulit akses internet,"['sinyal', 'sangat', 'lemah', 'dan', 'sulit', 'akses', 'internet']","['sinyal', 'lemah', 'sulit', 'akses', 'internet']",sinyal lemah sulit akses internet,,Sinyalnya sangat lemah dan sulit mengakses Internet ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ada lag saat bermain game multipemain,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ada lag saat bermain game multipemain,ada lag saat bermain game multipemain,ada lag saat main game multipemain,"['ada', 'lag', 'saat', 'main', 'game', 'multipemain']","['lag', 'main', 'game', 'multipemain']",lag main game multipemain,,Ada lag saat bermain game multipemain ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keterlambatan pengiriman pesan Whatsapp,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,keterlambatan pengiriman pesan whatsapp,keterlambatan pengiriman pesan whatsapp,lambat kirim pesan whatsapp,"['lambat', 'kirim', 'pesan', 'whatsapp']","['lambat', 'kirim', 'pesan', 'whatsapp']",lambat kirim pesan whatsapp,,Keterlambatan pengiriman pesan Whatsapp ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sungguh menjengkelkan jika hanya mengunggah foto,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sungguh menjengkelkan jika hanya mengunggah foto,sungguh menjengkelkan jika hanya mengunggah foto,sungguh jengkel jika hanya unggah foto,"['sungguh', 'jengkel', 'jika', 'hanya', 'unggah', 'foto']","['sungguh', 'jengkel', 'unggah', 'foto']",sungguh jengkel unggah foto,,Sungguh menjengkelkan jika hanya mengunggah foto ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g Jadikan Internet terhubung dengan lancar,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g jadikan internet terhubung dengan lancar,g jadikan internet terhubung dengan lancar,g jadi internet hubung dengan lancar,"['g', 'jadi', 'internet', 'hubung', 'dengan', 'lancar']","['g', 'internet', 'hubung', 'lancar']",g internet hubung lancar,,g Jadikan Internet terhubung dengan lancar ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streaming musik lossless dengan buffering sejati,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,streaming musik lossless dengan buffering sejati,streaming musik lossless dengan buffering sejati,streaming musik lossless dengan buffering sejati,"['streaming', 'musik', 'lossless', 'dengan', 'buffering', 'sejati']","['streaming', 'musik', 'lossless', 'buffering', 'sejati']",streaming musik lossless buffering sejati,,Streaming musik lossless dengan buffering sejati ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berhenti menggunakan tethering laptop,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,berhenti menggunakan tethering laptop,berhenti menggunakan tethering laptop,henti guna tethering laptop,"['henti', 'guna', 'tethering', 'laptop']","['henti', 'tethering', 'laptop']",henti tethering laptop,,Berhenti menggunakan tethering laptop ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Panggilan suara HD, kualitas suara jernih",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"panggilan suara hd, kualitas suara jernih",panggilan suara hd kualitas suara jernih,panggil suara hd kualitas suara jernih,"['panggil', 'suara', 'hd', 'kualitas', 'suara', 'jernih']","['panggil', 'suara', 'hd', 'kualitas', 'suara', 'jernih']",panggil suara hd kualitas suara jernih,,"Panggilan suara HD, kualitas suara jernih ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g mmwave membuat Internet menjadi sangat cepat,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g mmwave membuat internet menjadi sangat cepat,g mmwave membuat internet menjadi sangat cepat,g mmwave buat internet jadi sangat cepat,"['g', 'mmwave', 'buat', 'internet', 'jadi', 'sangat', 'cepat']","['g', 'mmwave', 'internet', 'cepat']",g mmwave internet cepat,,g mmwave membuat Internet menjadi sangat cepat ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tidak dapat mengunggah video media sosial,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tidak dapat mengunggah video media sosial,tidak dapat mengunggah video media sosial,tidak dapat unggah video media sosial,"['tidak', 'dapat', 'unggah', 'video', 'media', 'sosial']","['unggah', 'video', 'media', 'sosial']",unggah video media sosial,,Tidak dapat mengunggah video media sosial ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gagal mendownload aplikasi, jaringan tidak stabil",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"gagal mendownload aplikasi, jaringan tidak stabil",gagal mendownload aplikasi jaringan tidak stabil,gagal mendownload aplikasi jaring tidak stabil,"['gagal', 'mendownload', 'aplikasi', 'jaring', 'tidak', 'stabil']","['gagal', 'mendownload', 'aplikasi', 'jaring', 'stabil']",gagal mendownload aplikasi jaring stabil,,"Gagal mendownload aplikasi, jaringan tidak stabil ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g Ultra-wideband membuat Internet lebih cepat wifi,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g ultra-wideband membuat internet lebih cepat wifi,g ultrawideband membuat internet lebih cepat wifi,g ultrawideband buat internet lebih cepat wifi,"['g', 'ultrawideband', 'buat', 'internet', 'lebih', 'cepat', 'wifi']","['g', 'ultrawideband', 'internet', 'cepat', 'wifi']",g ultrawideband internet cepat wifi,,g Ultra-wideband membuat Internet lebih cepat wifi ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saya tidak mengalami jaringan yang sangat lancar,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,saya tidak mengalami jaringan yang sangat lancar,saya tidak mengalami jaringan yang sangat lancar,saya tidak alami jaring yang sangat lancar,"['saya', 'tidak', 'alami', 'jaring', 'yang', 'sangat', 'lancar']","['alami', 'jaring', 'lancar']",alami jaring lancar,,Saya tidak mengalami jaringan yang sangat lancar ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streaming buffer sinyal bar penuh,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,streaming buffer sinyal bar penuh,streaming buffer sinyal bar penuh,streaming buffer sinyal bar penuh,"['streaming', 'buffer', 'sinyal', 'bar', 'penuh']","['streaming', 'buffer', 'sinyal', 'bar', 'penuh']",streaming buffer sinyal bar penuh,,Streaming buffer sinyal bar penuh ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sangat suka roaming internasional di iPhone 16, sangat mudah",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"sangat suka roaming internasional di iphone 16, sangat mudah",sangat suka roaming internasional di iphone  sangat mudah,sangat suka roaming internasional di iphone sangat mudah,"['sangat', 'suka', 'roaming', 'internasional', 'di', 'iphone', 'sangat', 'mudah']","['suka', 'roaming', 'internasional', 'mudah']",suka roaming internasional mudah,,"Sangat suka roaming internasional di iPhone 16, sangat mudah ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
banding net g gagal,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,banding net g gagal,banding net g gagal,banding net g gagal,"['banding', 'net', 'g', 'gagal']","['banding', 'net', 'g', 'gagal']",banding net g gagal,,banding net g gagal ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keluaran suara speaker Halus Suara Keras Suara Kasar nyaman,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,keluaran suara speaker halus suara keras suara kasar nyaman,keluaran suara speaker halus suara keras suara kasar nyaman,keluar suara speaker halus suara keras suara kasar nyaman,"['keluar', 'suara', 'speaker', 'halus', 'suara', 'keras', 'suara', 'kasar', 'nyaman']","['suara', 'speaker', 'halus', 'suara', 'keras', 'suara', 'kasar', 'nyaman']",suara speaker halus suara keras suara kasar nyaman,,Keluaran suara speaker Halus Suara Keras Suara Kasar nyaman ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Penempatan speaker strategis, penempatan speaker optimal, penutupan mudah, tangan ergonomis",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"penempatan speaker strategis, penempatan speaker optimal, penutupan mudah, tangan ergonomis",penempatan speaker strategis penempatan speaker optimal penutupan mudah tangan ergonomis,tempat speaker strategis tempat speaker optimal tutup mudah tangan ergonomis,"['tempat', 'speaker', 'strategis', 'tempat', 'speaker', 'optimal', 'tutup', 'mudah', 'tangan', 'ergonomis']","['speaker', 'strategis', 'speaker', 'optimal', 'tutup', 'mudah', 'tangan', 'ergonomis']",speaker strategis speaker optimal tutup mudah tangan ergonomis,,"Penempatan speaker strategis, penempatan speaker optimal, penutupan mudah, tangan ergonomis ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
