full_text,image_url,translated_text,sentiment,ocr_text,combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
Wi-Fi 6 iPhone 16 uplink MU-MIMO! Meningkatkan kecepatan upload data saat banyak perangkat upload data secara bersamaan.,,Wi-Fi 6 Iphone 16 Uplink Mu-Mimo!Increase data upload speeds when many devices upload data simultaneously.,0,,Wi-Fi 6 iPhone 16 uplink MU-MIMO! Meningkatkan kecepatan upload data saat banyak perangkat upload data secara bersamaan. ,0,0,0,0,0,0,0,0,2,0,0,0
"Wi-Fi 6 iPhone 16 OFDMA implementasi di router Wi-Fi 6 belum optimal, belum semua router Wi-Fi 6 aktifkan fitur OFDMA.",,"Wi-Fi 6 iPhone 16 ofDMA Implementation in the Wi-Fi 6 Router is not optimal, not all Wi-Fi 6 routers are activated the OFDMA features.",1,,"Wi-Fi 6 iPhone 16 OFDMA implementasi di router Wi-Fi 6 belum optimal, belum semua router Wi-Fi 6 aktifkan fitur OFDMA. ",0,0,0,0,0,0,0,0,1,0,0,0
"NFC iPhone 16 ISO/IEC 18092 standard terlalu teknis dan internal, pengguna awam gak peduli detail standar NFC ini.",,"NFC iPhone 16 ISO/IEC 18092 Standard is too technical and internal, ordinary users don't care about this NFC standard details.",1,,"NFC iPhone 16 ISO/IEC 18092 standard terlalu teknis dan internal, pengguna awam gak peduli detail standar NFC ini. ",0,0,0,0,0,0,0,0,1,0,0,0
NFC iPhone 16 bisa buat akses kunci digital! Praktis banget buat buka pintu rumah atau mobil.,,NFC iPhone 16 can make digital key access!Very practical to open the door of the house or car.,1,,NFC iPhone 16 bisa buat akses kunci digital! Praktis banget buat buka pintu rumah atau mobil. ,0,0,0,0,0,0,0,0,2,0,0,0
Bluetooth iPhone 16 extended advertising! Mengirim data advertising Bluetooth lebih banyak dan kompleks buat aplikasi beacon dan location services.,,Bluetooth iPhone 16 Extended Advertising!Sending Bluetooth advertising data more and complex for beacon applications and location services.,0,,Bluetooth iPhone 16 extended advertising! Mengirim data advertising Bluetooth lebih banyak dan kompleks buat aplikasi beacon dan location services. ,0,0,0,0,0,0,0,0,2,0,0,0
"USB Type-C iPhone 16 USB4 controller mahal, harga iPhone 16 jadi makin mahal karena USB4.",,"USB Type-C iPhone 16 USB4 Controller is expensive, the price of the iPhone 16 becomes more expensive because of USB4.",0,,"USB Type-C iPhone 16 USB4 controller mahal, harga iPhone 16 jadi makin mahal karena USB4. ",0,0,0,0,0,0,0,0,1,0,0,0
Wi-Fi 6 iPhone 16 band steering! Otomatis pilih band frekuensi terbaik (2.4 GHz atau 5 GHz) sesuai kebutuhan.,,Wi-Fi 6 iPhone 16 Band Steering!Automatically select the best frequency band (2.4 GHz or 5 GHz) as needed.,2,,Wi-Fi 6 iPhone 16 band steering! Otomatis pilih band frekuensi terbaik (2.4 GHz atau 5 GHz) sesuai kebutuhan. ,0,0,0,0,0,0,0,0,2,0,0,0
NFC iPhone 16 mendukung NFC Forum certification program! Kualitas dan interoperabilitas NFC di iPhone 16 terjamin dan standar industri.,,NFC iPhone 16 supports the NFC Forum Certification Program!The quality and interoperability of NFC on the iPhone 16 is guaranteed and industrial standards.,1,,NFC iPhone 16 mendukung NFC Forum certification program! Kualitas dan interoperabilitas NFC di iPhone 16 terjamin dan standar industri. ,0,0,0,0,0,0,0,0,2,0,0,0
"Wi-Fi 6 iPhone 16 transmit beamforming fitur perlu router dan perangkat Wi-Fi 6 yang support beamforming, kalau gak support fitur ini gak berfungsi.",,"Wi-Fi 6 iPhone 16 Transmit Beamforming Features need a router and Wi-Fi 6 device that supports beamforming, if you don't support this feature it doesn't work.",2,,"Wi-Fi 6 iPhone 16 transmit beamforming fitur perlu router dan perangkat Wi-Fi 6 yang support beamforming, kalau gak support fitur ini gak berfungsi. ",0,0,0,0,0,0,0,0,1,0,0,0
"Wi-Fi 6 iPhone 16 longer OFDM symbols fitur complex dan teknis, pengguna awam gak ngerti apa itu simbol OFDM.",,"Wi-Fi 6 iPhone 16 Longer OFDM Symbols Complex and Technical Features, Lay users do not understand what the OFDM symbols are.",0,,"Wi-Fi 6 iPhone 16 longer OFDM symbols fitur complex dan teknis, pengguna awam gak ngerti apa itu simbol OFDM. ",0,0,0,0,0,0,0,0,1,0,0,0
"USB Type-C iPhone 16 role swapping fitur complex dan advanced, pengguna awam gak perlu setting peran source dan sink daya USB PD.",,"USB Type-C iPhone 16 Role Swapping Complex and Advanced features, Lay users do not need setting the role of Source and Sink Power of USB PD.",2,,"USB Type-C iPhone 16 role swapping fitur complex dan advanced, pengguna awam gak perlu setting peran source dan sink daya USB PD. ",0,0,0,0,0,0,0,0,1,0,0,0
Bluetooth iPhone 16 advanced audio coding (AAC) ditingkatkan! Kualitas audio AAC di iPhone 16 jadi lebih jernih dan detail.,,Bluetooth iPhone 16 Advanced Audio Coding (AAC) is increased!The audio quality of AAC on the iPhone 16 becomes clearer and detailed.,2,,Bluetooth iPhone 16 advanced audio coding (AAC) ditingkatkan! Kualitas audio AAC di iPhone 16 jadi lebih jernih dan detail. ,0,0,0,0,0,0,0,0,2,0,0,0
"NFC iPhone 16 ISO/IEC 18092 initiator dan target mode fitur terlalu teknis dan advanced, pengguna awam gak perlu detail mode NFC ini.",,"NFC iPhone 16 ISO/IEC 18092 Initiator and Target Mode features are too technical and advanced, ordinary users don't need this NFC mode detailed mode.",1,,"NFC iPhone 16 ISO/IEC 18092 initiator dan target mode fitur terlalu teknis dan advanced, pengguna awam gak perlu detail mode NFC ini. ",0,0,0,0,0,0,0,0,1,0,0,0
NFC iPhone 16 memudahkan akses transportasi publik! Kartu e-money bisa di-tap langsung di iPhone.,,NFC iPhone 16 facilitates access to public transportation!E-money cards can be tapped directly on the iPhone.,1,,NFC iPhone 16 memudahkan akses transportasi publik! Kartu e-money bisa di-tap langsung di iPhone. ,0,0,0,0,0,0,0,0,2,0,0,0
"Wi-Fi 6 iPhone 16 receive beamforming! Meningkatkan penerimaan sinyal Wi-Fi dari router dengan beamforming, jangkauan Wi-Fi jadi lebih luas.",,"Wi-Fi 6 iPhone 16 Receive Beamforming!Increasing the reception of Wi-Fi signals from routers with beamforming, the reach of Wi-Fi becomes wider.",2,,"Wi-Fi 6 iPhone 16 receive beamforming! Meningkatkan penerimaan sinyal Wi-Fi dari router dengan beamforming, jangkauan Wi-Fi jadi lebih luas. ",0,0,0,0,0,0,0,0,0,0,0,0
"Wi-Fi 6 iPhone 16 improved power efficiency battery life belum signifikan nambah, Wi-Fi 6 tetap boros baterai dibanding koneksi seluler.",,"Wi-Fi 6 iPhone 16 Improved Power Efficiency Battery Life is not significantly added, Wi-Fi 6 remains wasteful of batteries compared to cellular connections.",2,,"Wi-Fi 6 iPhone 16 improved power efficiency battery life belum signifikan nambah, Wi-Fi 6 tetap boros baterai dibanding koneksi seluler. ",0,0,0,0,0,0,0,0,0,0,0,0
"USB Type-C iPhone 16 DisplayPort over USB-C compatible monitor masih jarang di pasaran, kebanyakan monitor HDMI atau VGA.",,"USB Type-C iPhone 16 Displayport over USB-C Compatible Monitor is still rare on the market, most HDMI or VGA monitors.",0,,"USB Type-C iPhone 16 DisplayPort over USB-C compatible monitor masih jarang di pasaran, kebanyakan monitor HDMI atau VGA. ",0,0,0,0,0,0,0,0,1,0,0,0
"Bluetooth iPhone 16 LE connection oriented channels fitur terlalu niche dan specific, pengguna awam gak kepakai fitur dedicated channel Bluetooth LE.",,"Bluetooth iPhone 16 Le Connection Oriented Channels features too niche and Specific, ordinary users don't use the Bluetooth Le feature.",0,,"Bluetooth iPhone 16 LE connection oriented channels fitur terlalu niche dan specific, pengguna awam gak kepakai fitur dedicated channel Bluetooth LE. ",0,0,0,0,0,0,0,0,1,0,0,0
"Bluetooth iPhone 16 LE connection roles setting terlalu teknis dan advanced, pengguna awam gak perlu tahu detail peran peripheral dan central Bluetooth LE.",,"Bluetooth iPhone 16 Le Connection Roles Setting is too technical and advanced, ordinary users do not need to know the detailed role of peripherals and central bluetooth le.",2,,"Bluetooth iPhone 16 LE connection roles setting terlalu teknis dan advanced, pengguna awam gak perlu tahu detail peran peripheral dan central Bluetooth LE. ",0,0,0,0,0,0,0,0,1,0,0,0
"USB Type-C iPhone 16 mendukung USB Power Delivery fixed voltage power supply! Output daya stabil dan konstan di berbagai level tegangan, aman buat charging iPhone.",,"USB Type-C iPhone 16 Supports USB Power Delivery Fixed Voltage Power Supply!Stable and constant power output at various levels of voltage, safe for iPhone charging.",2,,"USB Type-C iPhone 16 mendukung USB Power Delivery fixed voltage power supply! Output daya stabil dan konstan di berbagai level tegangan, aman buat charging iPhone. ",0,0,0,0,0,0,0,0,2,0,0,0
Bluetooth iPhone 16 secure simple pairing (SSP) ditingkatkan! Pairing Bluetooth jadi lebih aman dan terhindar dari serangan man-in-the-middle.,,Bluetooth iPhone 16 Secure Simple Pairing (SSP) is increased!Pairing Bluetooth becomes safer and avoiding Man-in-the-Middle attacks.,1,,Bluetooth iPhone 16 secure simple pairing (SSP) ditingkatkan! Pairing Bluetooth jadi lebih aman dan terhindar dari serangan man-in-the-middle. ,0,0,0,0,0,0,0,0,2,0,0,0
"NFC iPhone 16 NFC Forum certification standar minimal, harusnya Apple bisa lebih inovatif dan beda dari standar umum NFC.",,"NFC iPhone 16 NFC Standard Standard Certification Forum, Apple should be more innovative and different from general NFC standards.",1,,"NFC iPhone 16 NFC Forum certification standar minimal, harusnya Apple bisa lebih inovatif dan beda dari standar umum NFC. ",0,0,0,0,0,0,0,0,1,0,0,0
Bluetooth iPhone 16 GATT caching! Menyimpan informasi GATT service dan characteristic buat koneksi ulang Bluetooth lebih cepat.,,Bluetooth iPhone 16 Gatt Caching!Save GATT Service and Characteristic information for Bluetooth re -connections faster.,0,,Bluetooth iPhone 16 GATT caching! Menyimpan informasi GATT service dan characteristic buat koneksi ulang Bluetooth lebih cepat. ,0,0,0,0,0,0,0,0,2,0,0,0
Bluetooth iPhone 16 LE isochronous channels! Transmisi audio Bluetooth LE real-time dan sinkron buat aplikasi broadcast audio dan hearing aid.,,Bluetooth iPhone 16 le isochronous channels!Bluetooth Le real-time audio transmission and synchronous for broadcast audio applications and hearing aid.,0,,Bluetooth iPhone 16 LE isochronous channels! Transmisi audio Bluetooth LE real-time dan sinkron buat aplikasi broadcast audio dan hearing aid. ,0,0,0,0,0,0,0,0,2,0,0,0
"NFC iPhone 16 NFC-A dan NFC-B support standar NFC lama, harusnya Apple bisa support standar NFC yang lebih baru dan canggih.",,"NFC iPhone 16 NFC-A and NFC-B Standard support for old NFC, Apple should be able to support newer and more sophisticated NFC standard.",1,,"NFC iPhone 16 NFC-A dan NFC-B support standar NFC lama, harusnya Apple bisa support standar NFC yang lebih baru dan canggih. ",0,0,0,0,0,0,0,0,1,0,0,0
USB Type-C iPhone 16 meningkatkan produktivitas! Bisa connect ke docking station buat kerja mobile lebih nyaman.,,USB Type-C iPhone 16 increases productivity!Can connect to Docking Station for mobile work more comfortable.,2,,USB Type-C iPhone 16 meningkatkan produktivitas! Bisa connect ke docking station buat kerja mobile lebih nyaman. ,0,0,0,0,0,0,0,0,2,0,0,0
"NFC iPhone 16 NFC standardization standar industri umum, harusnya Apple bisa bikin standar NFC yang lebih inovatif dan beda dari standar umum.",,"NFC iPhone 16 NFC Standardization Standard General Industry, Apple should be able to make NFC standards that are more innovative and different from general standards.",1,,"NFC iPhone 16 NFC standardization standar industri umum, harusnya Apple bisa bikin standar NFC yang lebih inovatif dan beda dari standar umum. ",0,0,0,0,0,0,0,0,1,0,0,0
"USB Type-C iPhone 16 reduced voltage operation benefitnya gak signifikan, panas iPhone saat charging masih sama aja kayak iPhone Lightning.",,"USB Type-C iPhone 16 Reduced Voltage Operation Benefit is not significant, the heat of the iPhone when charging is still the same as the iPhone Lightning.",2,,"USB Type-C iPhone 16 reduced voltage operation benefitnya gak signifikan, panas iPhone saat charging masih sama aja kayak iPhone Lightning. ",0,0,0,0,0,0,0,0,1,0,0,0
"Bluetooth iPhone 16 coded PHY kecepatan transfer data jadi lebih lambat dibanding Bluetooth classic, cocok buat sensor dan IoT device aja.",,"Bluetooth iPhone 16 coded phy data transfer speeds become slower than Bluetooth Classic, suitable for sensors and ioT devices.",0,,"Bluetooth iPhone 16 coded PHY kecepatan transfer data jadi lebih lambat dibanding Bluetooth classic, cocok buat sensor dan IoT device aja. ",0,0,0,0,0,0,0,0,1,0,0,0
Wi-Fi 6 di iPhone 16 ngebut abis! Download dan streaming film 4K tanpa buffering.,,Wi-Fi 6 on the iPhone 16 speeding!Download and stream 4K movies without buffering.,0,,Wi-Fi 6 di iPhone 16 ngebut abis! Download dan streaming film 4K tanpa buffering. ,2,0,0,0,0,0,0,0,0,0,0,0
Bluetooth iPhone 16 connection parameter request procedure! Perangkat Bluetooth bisa negosiasi parameter koneksi buat optimalkan performa dan daya.,,Bluetooth iPhone 16 Connection Parameter Request Procedure!Bluetooth devices can negotiate connection parameters to optimize performance and power.,2,,Bluetooth iPhone 16 connection parameter request procedure! Perangkat Bluetooth bisa negosiasi parameter koneksi buat optimalkan performa dan daya. ,0,0,0,0,0,0,0,0,2,0,0,0
Bluetooth iPhone 16 multipoint connection ditingkatkan! Bisa connect ke beberapa perangkat sekaligus dan switch otomatis lebih pintar.,,Bluetooth iPhone 16 Multipoint Connection is increased!Can connect to several devices at once and the switch is automatically smarter.,2,,Bluetooth iPhone 16 multipoint connection ditingkatkan! Bisa connect ke beberapa perangkat sekaligus dan switch otomatis lebih pintar. ,0,0,0,0,0,0,0,0,2,0,0,0
Bluetooth iPhone 16 broadcast audio support! Bisa kirim audio ke banyak speaker Bluetooth sekaligus buat party.,,Bluetooth iPhone 16 Broadcast Audio Support!Can send audio to many Bluetooth speakers as well as party.,2,,Bluetooth iPhone 16 broadcast audio support! Bisa kirim audio ke banyak speaker Bluetooth sekaligus buat party. ,0,0,0,0,0,0,0,0,2,0,0,0
"USB Type-C iPhone 16 USB-C authentication fitur ribet dan unnecessary, verifikasi perangkat USB bikin proses charging atau transfer data jadi lebih lambat.",,"USB Type-C iPhone 16 USB-C authentication complicated and unnecessary features, verification of USB devices make the charging process or data transfer become slower.",0,,"USB Type-C iPhone 16 USB-C authentication fitur ribet dan unnecessary, verifikasi perangkat USB bikin proses charging atau transfer data jadi lebih lambat. ",0,0,0,0,0,0,0,0,1,0,0,0
Wi-Fi 6 iPhone 16 spatial reuse! Meningkatkan efisiensi spektrum frekuensi Wi-Fi dengan reuse channel frekuensi yang sama.,,Wi-Fi 6 iPhone 16 spatial reuse!Increase the efficiency of the Wi-Fi frequency spectrum with the same reuse channel.,2,,Wi-Fi 6 iPhone 16 spatial reuse! Meningkatkan efisiensi spektrum frekuensi Wi-Fi dengan reuse channel frekuensi yang sama. ,0,0,0,0,0,0,0,0,2,0,0,0
"NFC iPhone 16 meningkatkan efisiensi kerja! Data absen karyawan bisa di-tap pakai NFC, lebih cepat dan akurat.",,"NFC iPhone 16 increases work efficiency!Employee absent data can be tapped using NFC, faster and more accurate.",1,,"NFC iPhone 16 meningkatkan efisiensi kerja! Data absen karyawan bisa di-tap pakai NFC, lebih cepat dan akurat. ",0,0,0,0,0,0,0,0,2,0,0,0
"Bluetooth iPhone 16 LE connection control procedure terlalu kompleks dan teknis, pengguna awam gak perlu setting detail koneksi Bluetooth LE.",,"Bluetooth iPhone 16 Le Connection Control Procedure is too complex and technical, ordinary users do not need to set the Bluetooth Lete Detailed Detailed.",0,,"Bluetooth iPhone 16 LE connection control procedure terlalu kompleks dan teknis, pengguna awam gak perlu setting detail koneksi Bluetooth LE. ",0,0,0,0,0,0,0,0,1,0,0,0
"USB Type-C iPhone 16 USB Alternate Mode fiturnya terlalu banyak dan kompleks, pengguna awam bingung cara pakai dan manfaatin semua fitur ini.",,"USB Type-C iPhone 16 USB Alternate Mode features too much and complex, Layman Users are confused about how to use and benefit all of these features.",2,,"USB Type-C iPhone 16 USB Alternate Mode fiturnya terlalu banyak dan kompleks, pengguna awam bingung cara pakai dan manfaatin semua fitur ini. ",0,0,0,0,0,0,0,0,1,0,0,0
"NFC iPhone 16 NCI standard terlalu internal dan teknis, pengguna awam gak peduli detail arsitektur hardware NFC.",,"NFC iPhone 16 NCI Standard is too internal and technical, ordinary users don't care about NFC hardware architectural details.",1,,"NFC iPhone 16 NCI standard terlalu internal dan teknis, pengguna awam gak peduli detail arsitektur hardware NFC. ",0,0,0,0,0,0,0,0,1,0,0,0
"Bluetooth iPhone 16 audio streaming berkualitas tinggi! Codec aptX HD dan LDAC support, kualitas audio lossless.",,"Bluetooth iPhone 16 Audio Streaming High Quality!Codec Aptx HD and LDAC Support, Audio Lossless Quality.",2,,"Bluetooth iPhone 16 audio streaming berkualitas tinggi! Codec aptX HD dan LDAC support, kualitas audio lossless. ",0,0,0,0,0,0,0,0,2,0,0,0
Wi-Fi 6 iPhone 16 1024-QAM! Meningkatkan throughput data Wi-Fi dengan modulasi 1024-QAM yang lebih efisien.,,Wi-Fi 6 iPhone 16 1024-QAM!Increase Wi-Fi data throughput with a more efficient modulation of 1024-QAM.,2,,Wi-Fi 6 iPhone 16 1024-QAM! Meningkatkan throughput data Wi-Fi dengan modulasi 1024-QAM yang lebih efisien. ,0,0,0,0,0,0,0,0,0,0,0,0
"USB Type-C iPhone 16 power profiles fitur terlalu banyak dan complex, pengguna awam bingung pilih profil power delivery yang tepat buat iPhone.",,"USB Type-C iPhone 16 Power Profiles Too many features and complex, Layman Users are confused about choosing the right power delivery profile for the iPhone.",1,,"USB Type-C iPhone 16 power profiles fitur terlalu banyak dan complex, pengguna awam bingung pilih profil power delivery yang tepat buat iPhone. ",0,0,0,0,0,0,0,0,1,0,0,0
Firmware iPhone 16 sekarang dapat dipulihkan secara nirkabel dari iPhone lain https://t.co/mDaHFlJrrd,,IPhone 16 firmware can now be restored wirelessly from other iPhone https://t.co/mdahfljrrd,2,,Firmware iPhone 16 sekarang dapat dipulihkan secara nirkabel dari iPhone lain https://t.co/mDaHFlJrrd ,0,0,0,0,0,0,0,0,0,0,0,0
"USB Type-C iPhone 16 mendukung USB Power Delivery reduced voltage operation! Charging lebih efisien di tegangan rendah, panas yang dihasilkan saat charging jadi lebih sedikit.",,"USB Type-C iPhone 16 Supports USB Power Delivery Reduced Voltage Operation!Charging is more efficient at low voltage, heat produced when charging becomes less.",2,,"USB Type-C iPhone 16 mendukung USB Power Delivery reduced voltage operation! Charging lebih efisien di tegangan rendah, panas yang dihasilkan saat charging jadi lebih sedikit. ",0,0,0,0,0,0,0,0,2,0,0,0
